_id,id,year,state_name,state_code,educational_status,gender,number_of_deaths
1469,1469,2019,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,16
1470,1470,2019,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1471,1471,2019,Manipur,14,Middle (Up To Class–8ᵗʰ),Female,5
1472,1472,2019,Manipur,14,Middle (Up To Class–8ᵗʰ),Male,5
1473,1473,2019,Manipur,14,Middle (Up To Class–8ᵗʰ),Transgender,0
1474,1474,2019,Manipur,14,No Education,Female,0
1475,1475,2019,Manipur,14,No Education,Male,2
1476,1476,2019,Manipur,14,No Education,Transgender,0
1477,1477,2019,Manipur,14,Primary (Up To Class–5ᵗʰ),Female,0
1478,1478,2019,Manipur,14,Primary (Up To Class–5ᵗʰ),Male,2
1479,1479,2019,Manipur,14,Primary (Up To Class–5ᵗʰ),Transgender,0
1480,1480,2019,Manipur,14,Professionals (Mba Etc.),Female,0
1481,1481,2019,Manipur,14,Professionals (Mba Etc.),Male,0
1482,1482,2019,Manipur,14,Professionals (Mba Etc.),Transgender,0
1483,1483,2019,Manipur,14,Status Not Known,Female,0
1484,1484,2019,Manipur,14,Status Not Known,Male,2
1485,1485,2019,Manipur,14,Status Not Known,Transgender,0
1486,1486,2019,Meghalaya,17,Diploma/ Certificate/ Iti,Female,0
1487,1487,2019,Meghalaya,17,Diploma/ Certificate/ Iti,Male,0
1488,1488,2019,Meghalaya,17,Diploma/ Certificate/ Iti,Transgender,0
1489,1489,2019,Meghalaya,17,Graduate And Above,Female,1
1490,1490,2019,Meghalaya,17,Graduate And Above,Male,4
1491,1491,2019,Meghalaya,17,Graduate And Above,Transgender,0
1492,1492,2019,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,2
1493,1493,2019,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,15
1494,1494,2019,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1495,1495,2019,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,7
1496,1496,2019,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,30
1497,1497,2019,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1498,1498,2019,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Female,6
1499,1499,2019,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Male,51
1500,1500,2019,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Transgender,0
1501,1501,2019,Meghalaya,17,No Education,Female,8
1502,1502,2019,Meghalaya,17,No Education,Male,23
1503,1503,2019,Meghalaya,17,No Education,Transgender,0
1504,1504,2019,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Female,9
1505,1505,2019,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Male,42
1506,1506,2019,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Transgender,0
1507,1507,2019,Meghalaya,17,Professionals (Mba Etc.),Female,0
1508,1508,2019,Meghalaya,17,Professionals (Mba Etc.),Male,0
1509,1509,2019,Meghalaya,17,Professionals (Mba Etc.),Transgender,0
1510,1510,2019,Meghalaya,17,Status Not Known,Female,0
1511,1511,2019,Meghalaya,17,Status Not Known,Male,0
1512,1512,2019,Meghalaya,17,Status Not Known,Transgender,0
1513,1513,2019,Mizoram,15,Diploma/ Certificate/ Iti,Female,0
1514,1514,2019,Mizoram,15,Diploma/ Certificate/ Iti,Male,0
1515,1515,2019,Mizoram,15,Diploma/ Certificate/ Iti,Transgender,0
1516,1516,2019,Mizoram,15,Graduate And Above,Female,0
1517,1517,2019,Mizoram,15,Graduate And Above,Male,2
1518,1518,2019,Mizoram,15,Graduate And Above,Transgender,0
1519,1519,2019,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1
1520,1520,2019,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,4
1521,1521,2019,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1522,1522,2019,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,2
1523,1523,2019,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,15
1524,1524,2019,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1525,1525,2019,Mizoram,15,Middle (Up To Class–8ᵗʰ),Female,11
1526,1526,2019,Mizoram,15,Middle (Up To Class–8ᵗʰ),Male,27
1527,1527,2019,Mizoram,15,Middle (Up To Class–8ᵗʰ),Transgender,0
1528,1528,2019,Mizoram,15,No Education,Female,0
1529,1529,2019,Mizoram,15,No Education,Male,0
1530,1530,2019,Mizoram,15,No Education,Transgender,0
1531,1531,2019,Mizoram,15,Primary (Up To Class–5ᵗʰ),Female,2
1532,1532,2019,Mizoram,15,Primary (Up To Class–5ᵗʰ),Male,6
1533,1533,2019,Mizoram,15,Primary (Up To Class–5ᵗʰ),Transgender,0
1534,1534,2019,Mizoram,15,Professionals (Mba Etc.),Female,0
1535,1535,2019,Mizoram,15,Professionals (Mba Etc.),Male,0
1536,1536,2019,Mizoram,15,Professionals (Mba Etc.),Transgender,0
1537,1537,2019,Mizoram,15,Status Not Known,Female,0
1538,1538,2019,Mizoram,15,Status Not Known,Male,0
1539,1539,2019,Mizoram,15,Status Not Known,Transgender,0
1540,1540,2019,Nagaland,13,Diploma/ Certificate/ Iti,Female,0
1541,1541,2019,Nagaland,13,Diploma/ Certificate/ Iti,Male,0
1542,1542,2019,Nagaland,13,Diploma/ Certificate/ Iti,Transgender,0
1543,1543,2019,Nagaland,13,Graduate And Above,Female,0
1544,1544,2019,Nagaland,13,Graduate And Above,Male,2
1545,1545,2019,Nagaland,13,Graduate And Above,Transgender,0
1546,1546,2019,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
1547,1547,2019,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,5
1548,1548,2019,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1549,1549,2019,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1
1550,1550,2019,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,8
1551,1551,2019,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1552,1552,2019,Nagaland,13,Middle (Up To Class–8ᵗʰ),Female,1
1553,1553,2019,Nagaland,13,Middle (Up To Class–8ᵗʰ),Male,6
1554,1554,2019,Nagaland,13,Middle (Up To Class–8ᵗʰ),Transgender,0
1555,1555,2019,Nagaland,13,No Education,Female,1
1556,1556,2019,Nagaland,13,No Education,Male,3
1557,1557,2019,Nagaland,13,No Education,Transgender,0
1558,1558,2019,Nagaland,13,Primary (Up To Class–5ᵗʰ),Female,0
1559,1559,2019,Nagaland,13,Primary (Up To Class–5ᵗʰ),Male,9
1560,1560,2019,Nagaland,13,Primary (Up To Class–5ᵗʰ),Transgender,0
1561,1561,2019,Nagaland,13,Professionals (Mba Etc.),Female,0
1562,1562,2019,Nagaland,13,Professionals (Mba Etc.),Male,0
1563,1563,2019,Nagaland,13,Professionals (Mba Etc.),Transgender,0
1564,1564,2019,Nagaland,13,Status Not Known,Female,2
1565,1565,2019,Nagaland,13,Status Not Known,Male,3
1566,1566,2019,Nagaland,13,Status Not Known,Transgender,0
1567,1567,2019,Odisha,21,Diploma/ Certificate/ Iti,Female,12
1568,1568,2019,Odisha,21,Diploma/ Certificate/ Iti,Male,15
1569,1569,2019,Odisha,21,Diploma/ Certificate/ Iti,Transgender,0
1570,1570,2019,Odisha,21,Graduate And Above,Female,14
1571,1571,2019,Odisha,21,Graduate And Above,Male,65
1572,1572,2019,Odisha,21,Graduate And Above,Transgender,0
1573,1573,2019,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,57
1574,1574,2019,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,98
1575,1575,2019,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1576,1576,2019,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,107
1577,1577,2019,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,186
1578,1578,2019,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1579,1579,2019,Odisha,21,Middle (Up To Class–8ᵗʰ),Female,74
1580,1580,2019,Odisha,21,Middle (Up To Class–8ᵗʰ),Male,125
1581,1581,2019,Odisha,21,Middle (Up To Class–8ᵗʰ),Transgender,0
1582,1582,2019,Odisha,21,No Education,Female,23
1583,1583,2019,Odisha,21,No Education,Male,30
1584,1584,2019,Odisha,21,No Education,Transgender,0
1585,1585,2019,Odisha,21,Primary (Up To Class–5ᵗʰ),Female,64
1586,1586,2019,Odisha,21,Primary (Up To Class–5ᵗʰ),Male,116
1587,1587,2019,Odisha,21,Primary (Up To Class–5ᵗʰ),Transgender,0
1588,1588,2019,Odisha,21,Professionals (Mba Etc.),Female,2
1589,1589,2019,Odisha,21,Professionals (Mba Etc.),Male,3
1590,1590,2019,Odisha,21,Professionals (Mba Etc.),Transgender,0
1591,1591,2019,Odisha,21,Status Not Known,Female,1633
1592,1592,2019,Odisha,21,Status Not Known,Male,1958
1593,1593,2019,Odisha,21,Status Not Known,Transgender,0
1594,1594,2019,Puducherry,34,Diploma/ Certificate/ Iti,Female,4
1595,1595,2019,Puducherry,34,Diploma/ Certificate/ Iti,Male,41
1596,1596,2019,Puducherry,34,Diploma/ Certificate/ Iti,Transgender,0
1597,1597,2019,Puducherry,34,Graduate And Above,Female,0
1598,1598,2019,Puducherry,34,Graduate And Above,Male,0
1599,1599,2019,Puducherry,34,Graduate And Above,Transgender,0
1600,1600,2019,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,110
1601,1601,2019,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,170
1602,1602,2019,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1603,1603,2019,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,6
1604,1604,2019,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,50
1605,1605,2019,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1606,1606,2019,Puducherry,34,Middle (Up To Class–8ᵗʰ),Female,4
1607,1607,2019,Puducherry,34,Middle (Up To Class–8ᵗʰ),Male,14
1608,1608,2019,Puducherry,34,Middle (Up To Class–8ᵗʰ),Transgender,0
1609,1609,2019,Puducherry,34,No Education,Female,3
1610,1610,2019,Puducherry,34,No Education,Male,20
1611,1611,2019,Puducherry,34,No Education,Transgender,0
1612,1612,2019,Puducherry,34,Primary (Up To Class–5ᵗʰ),Female,5
1613,1613,2019,Puducherry,34,Primary (Up To Class–5ᵗʰ),Male,38
1614,1614,2019,Puducherry,34,Primary (Up To Class–5ᵗʰ),Transgender,0
1615,1615,2019,Puducherry,34,Professionals (Mba Etc.),Female,0
1616,1616,2019,Puducherry,34,Professionals (Mba Etc.),Male,0
1617,1617,2019,Puducherry,34,Professionals (Mba Etc.),Transgender,0
1618,1618,2019,Puducherry,34,Status Not Known,Female,13
1619,1619,2019,Puducherry,34,Status Not Known,Male,15
1620,1620,2019,Puducherry,34,Status Not Known,Transgender,0
1621,1621,2019,Punjab,3,Diploma/ Certificate/ Iti,Female,7
1622,1622,2019,Punjab,3,Diploma/ Certificate/ Iti,Male,22
1623,1623,2019,Punjab,3,Diploma/ Certificate/ Iti,Transgender,0
1624,1624,2019,Punjab,3,Graduate And Above,Female,22
1625,1625,2019,Punjab,3,Graduate And Above,Male,75
1626,1626,2019,Punjab,3,Graduate And Above,Transgender,0
1627,1627,2019,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,95
1628,1628,2019,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,307
1629,1629,2019,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,1
1630,1630,2019,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,125
1631,1631,2019,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,405
1632,1632,2019,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1633,1633,2019,Punjab,3,Middle (Up To Class–8ᵗʰ),Female,101
1634,1634,2019,Punjab,3,Middle (Up To Class–8ᵗʰ),Male,334
1635,1635,2019,Punjab,3,Middle (Up To Class–8ᵗʰ),Transgender,0
1636,1636,2019,Punjab,3,No Education,Female,108
1637,1637,2019,Punjab,3,No Education,Male,395
1638,1638,2019,Punjab,3,No Education,Transgender,0
1639,1639,2019,Punjab,3,Primary (Up To Class–5ᵗʰ),Female,67
1640,1640,2019,Punjab,3,Primary (Up To Class–5ᵗʰ),Male,213
1641,1641,2019,Punjab,3,Primary (Up To Class–5ᵗʰ),Transgender,0
1642,1642,2019,Punjab,3,Professionals (Mba Etc.),Female,4
1643,1643,2019,Punjab,3,Professionals (Mba Etc.),Male,5
1644,1644,2019,Punjab,3,Professionals (Mba Etc.),Transgender,0
1645,1645,2019,Punjab,3,Status Not Known,Female,10
1646,1646,2019,Punjab,3,Status Not Known,Male,61
1647,1647,2019,Punjab,3,Status Not Known,Transgender,0
1648,1648,2019,Rajasthan,8,Diploma/ Certificate/ Iti,Female,9
1649,1649,2019,Rajasthan,8,Diploma/ Certificate/ Iti,Male,49
1650,1650,2019,Rajasthan,8,Diploma/ Certificate/ Iti,Transgender,0
1651,1651,2019,Rajasthan,8,Graduate And Above,Female,52
1652,1652,2019,Rajasthan,8,Graduate And Above,Male,156
1653,1653,2019,Rajasthan,8,Graduate And Above,Transgender,0
1654,1654,2019,Rajasthan,8,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,114
1655,1655,2019,Rajasthan,8,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,380
1656,1656,2019,Rajasthan,8,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1657,1657,2019,Rajasthan,8,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,188
1658,1658,2019,Rajasthan,8,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,689
1659,1659,2019,Rajasthan,8,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1660,1660,2019,Rajasthan,8,Middle (Up To Class–8ᵗʰ),Female,252
1661,1661,2019,Rajasthan,8,Middle (Up To Class–8ᵗʰ),Male,641
1662,1662,2019,Rajasthan,8,Middle (Up To Class–8ᵗʰ),Transgender,0
1663,1663,2019,Rajasthan,8,No Education,Female,238
1664,1664,2019,Rajasthan,8,No Education,Male,407
1665,1665,2019,Rajasthan,8,No Education,Transgender,0
1666,1666,2019,Rajasthan,8,Primary (Up To Class–5ᵗʰ),Female,289
1667,1667,2019,Rajasthan,8,Primary (Up To Class–5ᵗʰ),Male,625
1668,1668,2019,Rajasthan,8,Primary (Up To Class–5ᵗʰ),Transgender,0
1669,1669,2019,Rajasthan,8,Professionals (Mba Etc.),Female,6
1670,1670,2019,Rajasthan,8,Professionals (Mba Etc.),Male,18
1671,1671,2019,Rajasthan,8,Professionals (Mba Etc.),Transgender,0
1672,1672,2019,Rajasthan,8,Status Not Known,Female,81
1673,1673,2019,Rajasthan,8,Status Not Known,Male,337
1674,1674,2019,Rajasthan,8,Status Not Known,Transgender,0
1675,1675,2019,Sikkim,11,Diploma/ Certificate/ Iti,Female,0
1676,1676,2019,Sikkim,11,Diploma/ Certificate/ Iti,Male,2
1677,1677,2019,Sikkim,11,Diploma/ Certificate/ Iti,Transgender,0
1678,1678,2019,Sikkim,11,Graduate And Above,Female,0
1679,1679,2019,Sikkim,11,Graduate And Above,Male,3
1680,1680,2019,Sikkim,11,Graduate And Above,Transgender,0
1681,1681,2019,Sikkim,11,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,7
1682,1682,2019,Sikkim,11,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,7
1683,1683,2019,Sikkim,11,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1684,1684,2019,Sikkim,11,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,10
1685,1685,2019,Sikkim,11,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,24
1686,1686,2019,Sikkim,11,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1687,1687,2019,Sikkim,11,Middle (Up To Class–8ᵗʰ),Female,15
1688,1688,2019,Sikkim,11,Middle (Up To Class–8ᵗʰ),Male,38
1689,1689,2019,Sikkim,11,Middle (Up To Class–8ᵗʰ),Transgender,0
1690,1690,2019,Sikkim,11,No Education,Female,5
1691,1691,2019,Sikkim,11,No Education,Male,19
1692,1692,2019,Sikkim,11,No Education,Transgender,0
1693,1693,2019,Sikkim,11,Primary (Up To Class–5ᵗʰ),Female,16
1694,1694,2019,Sikkim,11,Primary (Up To Class–5ᵗʰ),Male,45
1695,1695,2019,Sikkim,11,Primary (Up To Class–5ᵗʰ),Transgender,0
1696,1696,2019,Sikkim,11,Professionals (Mba Etc.),Female,0
1697,1697,2019,Sikkim,11,Professionals (Mba Etc.),Male,0
1698,1698,2019,Sikkim,11,Professionals (Mba Etc.),Transgender,0
1699,1699,2019,Sikkim,11,Status Not Known,Female,5
1700,1700,2019,Sikkim,11,Status Not Known,Male,24
1701,1701,2019,Sikkim,11,Status Not Known,Transgender,0
1702,1702,2019,Tamil Nadu,33,Diploma/ Certificate/ Iti,Female,91
1703,1703,2019,Tamil Nadu,33,Diploma/ Certificate/ Iti,Male,265
1704,1704,2019,Tamil Nadu,33,Diploma/ Certificate/ Iti,Transgender,0
1705,1705,2019,Tamil Nadu,33,Graduate And Above,Female,312
1706,1706,2019,Tamil Nadu,33,Graduate And Above,Male,542
1707,1707,2019,Tamil Nadu,33,Graduate And Above,Transgender,1
1708,1708,2019,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,742
1709,1709,2019,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1436
1710,1710,2019,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1711,1711,2019,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1078
1712,1712,2019,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2292
1713,1713,2019,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,3
1714,1714,2019,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Female,833
1715,1715,2019,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Male,2316
1716,1716,2019,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Transgender,2
1717,1717,2019,Tamil Nadu,33,No Education,Female,565
1718,1718,2019,Tamil Nadu,33,No Education,Male,989
1719,1719,2019,Tamil Nadu,33,No Education,Transgender,1
1720,1720,2019,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Female,595
1721,1721,2019,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Male,1311
1722,1722,2019,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Transgender,1
1723,1723,2019,Tamil Nadu,33,Professionals (Mba Etc.),Female,31
1724,1724,2019,Tamil Nadu,33,Professionals (Mba Etc.),Male,70
1725,1725,2019,Tamil Nadu,33,Professionals (Mba Etc.),Transgender,0
1726,1726,2019,Tamil Nadu,33,Status Not Known,Female,3
1727,1727,2019,Tamil Nadu,33,Status Not Known,Male,14
1728,1728,2019,Tamil Nadu,33,Status Not Known,Transgender,0
1729,1729,2019,Telangana,36,Diploma/ Certificate/ Iti,Female,21
1730,1730,2019,Telangana,36,Diploma/ Certificate/ Iti,Male,90
1731,1731,2019,Telangana,36,Diploma/ Certificate/ Iti,Transgender,0
1732,1732,2019,Telangana,36,Graduate And Above,Female,41
1733,1733,2019,Telangana,36,Graduate And Above,Male,193
1734,1734,2019,Telangana,36,Graduate And Above,Transgender,0
1735,1735,2019,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,173
1736,1736,2019,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,488
1737,1737,2019,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1738,1738,2019,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,308
1739,1739,2019,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,954
1740,1740,2019,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1741,1741,2019,Telangana,36,Middle (Up To Class–8ᵗʰ),Female,303
1742,1742,2019,Telangana,36,Middle (Up To Class–8ᵗʰ),Male,810
1743,1743,2019,Telangana,36,Middle (Up To Class–8ᵗʰ),Transgender,0
1744,1744,2019,Telangana,36,No Education,Female,847
1745,1745,2019,Telangana,36,No Education,Male,1981
1746,1746,2019,Telangana,36,No Education,Transgender,1
1747,1747,2019,Telangana,36,Primary (Up To Class–5ᵗʰ),Female,348
1748,1748,2019,Telangana,36,Primary (Up To Class–5ᵗʰ),Male,1013
1749,1749,2019,Telangana,36,Primary (Up To Class–5ᵗʰ),Transgender,0
1750,1750,2019,Telangana,36,Professionals (Mba Etc.),Female,4
1751,1751,2019,Telangana,36,Professionals (Mba Etc.),Male,25
1752,1752,2019,Telangana,36,Professionals (Mba Etc.),Transgender,0
1753,1753,2019,Telangana,36,Status Not Known,Female,17
1754,1754,2019,Telangana,36,Status Not Known,Male,58
1755,1755,2019,Telangana,36,Status Not Known,Transgender,0
1756,1756,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Female,0
1757,1757,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Male,0
1758,1758,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Transgender,0
1759,1759,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Female,0
1760,1760,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Male,5
1761,1761,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Transgender,0
1762,1762,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,8
1763,1763,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,20
1764,1764,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1765,1765,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,10
1766,1766,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,27
1767,1767,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1768,1768,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Female,8
