_id,id,year,state_name,state_code,economic_status,gender,number_of_deaths
331,330,2018,Sikkim,11,₹10 Lakhs And Above,Female,0
332,331,2018,Sikkim,11,₹10 Lakhs And Above,Male,0
333,332,2018,Sikkim,11,₹10 Lakhs And Above,Transgender,0
334,333,2018,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
335,334,2018,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
336,335,2018,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
337,336,2018,Tamil Nadu,33,Less Than ₹1 Lakh,Female,3555
338,337,2018,Tamil Nadu,33,Less Than ₹1 Lakh,Male,6484
339,338,2018,Tamil Nadu,33,Less Than ₹1 Lakh,Transgender,2
340,339,2018,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1035
341,340,2018,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2508
342,341,2018,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
343,342,2018,Tamil Nadu,33,₹10 Lakhs And Above,Female,20
344,343,2018,Tamil Nadu,33,₹10 Lakhs And Above,Male,31
345,344,2018,Tamil Nadu,33,₹10 Lakhs And Above,Transgender,0
346,345,2018,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,105
347,346,2018,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,156
348,347,2018,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
349,348,2018,Telangana,36,Less Than ₹1 Lakh,Female,1380
350,349,2018,Telangana,36,Less Than ₹1 Lakh,Male,3223
351,350,2018,Telangana,36,Less Than ₹1 Lakh,Transgender,0
352,351,2018,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,626
353,352,2018,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1623
354,353,2018,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
355,354,2018,Telangana,36,₹10 Lakhs And Above,Female,61
356,355,2018,Telangana,36,₹10 Lakhs And Above,Male,135
357,356,2018,Telangana,36,₹10 Lakhs And Above,Transgender,0
358,357,2018,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,166
359,358,2018,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,631
360,359,2018,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
361,360,2018,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Female,38
362,361,2018,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Male,65
363,362,2018,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Transgender,0
364,363,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,6
365,364,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,27
366,365,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
367,366,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Female,0
368,367,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Male,0
369,368,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Transgender,0
370,369,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
371,370,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
372,371,2018,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
373,372,2018,Tripura,16,Less Than ₹1 Lakh,Female,181
374,373,2018,Tripura,16,Less Than ₹1 Lakh,Male,358
375,374,2018,Tripura,16,Less Than ₹1 Lakh,Transgender,0
376,375,2018,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,36
377,376,2018,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,121
378,377,2018,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
379,378,2018,Tripura,16,₹10 Lakhs And Above,Female,2
380,379,2018,Tripura,16,₹10 Lakhs And Above,Male,3
381,380,2018,Tripura,16,₹10 Lakhs And Above,Transgender,0
382,381,2018,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,8
383,382,2018,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,11
384,383,2018,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
385,384,2018,Uttar Pradesh,9,Less Than ₹1 Lakh,Female,1537
386,385,2018,Uttar Pradesh,9,Less Than ₹1 Lakh,Male,2060
387,386,2018,Uttar Pradesh,9,Less Than ₹1 Lakh,Transgender,0
388,387,2018,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,348
389,388,2018,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,746
390,389,2018,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
391,390,2018,Uttar Pradesh,9,₹10 Lakhs And Above,Female,11
392,391,2018,Uttar Pradesh,9,₹10 Lakhs And Above,Male,12
393,392,2018,Uttar Pradesh,9,₹10 Lakhs And Above,Transgender,0
394,393,2018,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,62
395,394,2018,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,73
396,395,2018,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
397,396,2018,Uttarakhand,5,Less Than ₹1 Lakh,Female,99
398,397,2018,Uttarakhand,5,Less Than ₹1 Lakh,Male,98
399,398,2018,Uttarakhand,5,Less Than ₹1 Lakh,Transgender,0
400,399,2018,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,73
401,400,2018,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,151
402,401,2018,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
403,402,2018,Uttarakhand,5,₹10 Lakhs And Above,Female,0
404,403,2018,Uttarakhand,5,₹10 Lakhs And Above,Male,0
405,404,2018,Uttarakhand,5,₹10 Lakhs And Above,Transgender,0
406,405,2018,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
407,406,2018,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
408,407,2018,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
409,408,2018,West Bengal,19,Less Than ₹1 Lakh,Female,4191
410,409,2018,West Bengal,19,Less Than ₹1 Lakh,Male,5698
411,410,2018,West Bengal,19,Less Than ₹1 Lakh,Transgender,0
412,411,2018,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1083
413,412,2018,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1894
414,413,2018,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
415,414,2018,West Bengal,19,₹10 Lakhs And Above,Female,0
416,415,2018,West Bengal,19,₹10 Lakhs And Above,Male,0
417,416,2018,West Bengal,19,₹10 Lakhs And Above,Transgender,0
418,417,2018,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,151
419,418,2018,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,238
420,419,2018,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
421,420,2019,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Female,44
422,421,2019,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Male,53
423,422,2019,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Transgender,0
424,423,2019,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,3
425,424,2019,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,66
426,425,2019,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
427,426,2019,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Female,0
428,427,2019,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Male,0
429,428,2019,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Transgender,0
430,429,2019,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,4
431,430,2019,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,11
432,431,2019,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
433,432,2019,Andhra Pradesh,28,Less Than ₹1 Lakh,Female,1180
434,433,2019,Andhra Pradesh,28,Less Than ₹1 Lakh,Male,3111
435,434,2019,Andhra Pradesh,28,Less Than ₹1 Lakh,Transgender,0
436,435,2019,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,461
437,436,2019,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1398
438,437,2019,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
439,438,2019,Andhra Pradesh,28,₹10 Lakhs And Above,Female,26
440,439,2019,Andhra Pradesh,28,₹10 Lakhs And Above,Male,62
441,440,2019,Andhra Pradesh,28,₹10 Lakhs And Above,Transgender,0
442,441,2019,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,58
443,442,2019,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,169
444,443,2019,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
445,444,2019,Arunachal Pradesh,12,Less Than ₹1 Lakh,Female,18
446,445,2019,Arunachal Pradesh,12,Less Than ₹1 Lakh,Male,46
447,446,2019,Arunachal Pradesh,12,Less Than ₹1 Lakh,Transgender,0
448,447,2019,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,9
449,448,2019,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,27
450,449,2019,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
451,450,2019,Arunachal Pradesh,12,₹10 Lakhs And Above,Female,0
452,451,2019,Arunachal Pradesh,12,₹10 Lakhs And Above,Male,0
453,452,2019,Arunachal Pradesh,12,₹10 Lakhs And Above,Transgender,0
454,453,2019,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,4
455,454,2019,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,8
456,455,2019,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
457,456,2019,Assam,18,Less Than ₹1 Lakh,Female,442
458,457,2019,Assam,18,Less Than ₹1 Lakh,Male,987
459,458,2019,Assam,18,Less Than ₹1 Lakh,Transgender,0
460,459,2019,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,209
461,460,2019,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,553
462,461,2019,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
463,462,2019,Assam,18,₹10 Lakhs And Above,Female,21
464,463,2019,Assam,18,₹10 Lakhs And Above,Male,42
465,464,2019,Assam,18,₹10 Lakhs And Above,Transgender,0
466,465,2019,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,19
467,466,2019,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,97
468,467,2019,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
469,468,2019,Bihar,10,Less Than ₹1 Lakh,Female,100
470,469,2019,Bihar,10,Less Than ₹1 Lakh,Male,140
471,470,2019,Bihar,10,Less Than ₹1 Lakh,Transgender,0
472,471,2019,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,121
473,472,2019,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,192
474,473,2019,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
475,474,2019,Bihar,10,₹10 Lakhs And Above,Female,5
476,475,2019,Bihar,10,₹10 Lakhs And Above,Male,10
477,476,2019,Bihar,10,₹10 Lakhs And Above,Transgender,0
478,477,2019,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,20
479,478,2019,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,53
480,479,2019,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
481,480,2019,Chandigarh,4,Less Than ₹1 Lakh,Female,26
482,481,2019,Chandigarh,4,Less Than ₹1 Lakh,Male,53
483,482,2019,Chandigarh,4,Less Than ₹1 Lakh,Transgender,0
484,483,2019,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,11
485,484,2019,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,33
486,485,2019,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
487,486,2019,Chandigarh,4,₹10 Lakhs And Above,Female,0
488,487,2019,Chandigarh,4,₹10 Lakhs And Above,Male,1
489,488,2019,Chandigarh,4,₹10 Lakhs And Above,Transgender,0
490,489,2019,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
491,490,2019,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,6
492,491,2019,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
493,492,2019,Chhattisgarh,22,Less Than ₹1 Lakh,Female,1478
494,493,2019,Chhattisgarh,22,Less Than ₹1 Lakh,Male,3640
495,494,2019,Chhattisgarh,22,Less Than ₹1 Lakh,Transgender,0
496,495,2019,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,584
497,496,2019,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1642
498,497,2019,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
499,498,2019,Chhattisgarh,22,₹10 Lakhs And Above,Female,1
500,499,2019,Chhattisgarh,22,₹10 Lakhs And Above,Male,18
501,500,2019,Chhattisgarh,22,₹10 Lakhs And Above,Transgender,0
502,501,2019,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,46
503,502,2019,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,220
504,503,2019,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
505,504,2019,Delhi,7,Less Than ₹1 Lakh,Female,512
506,505,2019,Delhi,7,Less Than ₹1 Lakh,Male,1043
507,506,2019,Delhi,7,Less Than ₹1 Lakh,Transgender,0
508,507,2019,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,235
509,508,2019,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,660
510,509,2019,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
511,510,2019,Delhi,7,₹10 Lakhs And Above,Female,1
512,511,2019,Delhi,7,₹10 Lakhs And Above,Male,4
513,512,2019,Delhi,7,₹10 Lakhs And Above,Transgender,0
514,513,2019,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,20
515,514,2019,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,51
516,515,2019,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
517,516,2019,Goa,30,Less Than ₹1 Lakh,Female,37
518,517,2019,Goa,30,Less Than ₹1 Lakh,Male,95
519,518,2019,Goa,30,Less Than ₹1 Lakh,Transgender,0
520,519,2019,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,21
521,520,2019,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,99
522,521,2019,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
523,522,2019,Goa,30,₹10 Lakhs And Above,Female,0
524,523,2019,Goa,30,₹10 Lakhs And Above,Male,0
525,524,2019,Goa,30,₹10 Lakhs And Above,Transgender,0
526,525,2019,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
527,526,2019,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,7
528,527,2019,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
529,528,2019,Gujarat,24,Less Than ₹1 Lakh,Female,1962
530,529,2019,Gujarat,24,Less Than ₹1 Lakh,Male,3412
531,530,2019,Gujarat,24,Less Than ₹1 Lakh,Transgender,1
532,531,2019,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,495
533,532,2019,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1661
534,533,2019,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
535,534,2019,Gujarat,24,₹10 Lakhs And Above,Female,0
536,535,2019,Gujarat,24,₹10 Lakhs And Above,Male,2
537,536,2019,Gujarat,24,₹10 Lakhs And Above,Transgender,0
538,537,2019,Gujarat,24,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,29
539,538,2019,Gujarat,24,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,93
540,539,2019,Gujarat,24,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
541,540,2019,Haryana,6,Less Than ₹1 Lakh,Female,540
542,541,2019,Haryana,6,Less Than ₹1 Lakh,Male,1796
543,542,2019,Haryana,6,Less Than ₹1 Lakh,Transgender,0
544,543,2019,Haryana,6,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,270
545,544,2019,Haryana,6,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1121
546,545,2019,Haryana,6,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
547,546,2019,Haryana,6,₹10 Lakhs And Above,Female,22
548,547,2019,Haryana,6,₹10 Lakhs And Above,Male,130
549,548,2019,Haryana,6,₹10 Lakhs And Above,Transgender,0
550,549,2019,Haryana,6,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,62
551,550,2019,Haryana,6,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,250
552,551,2019,Haryana,6,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
553,552,2019,Himachal Pradesh,2,Less Than ₹1 Lakh,Female,125
554,553,2019,Himachal Pradesh,2,Less Than ₹1 Lakh,Male,213
555,554,2019,Himachal Pradesh,2,Less Than ₹1 Lakh,Transgender,0
556,555,2019,Himachal Pradesh,2,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,68
557,556,2019,Himachal Pradesh,2,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,148
558,557,2019,Himachal Pradesh,2,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
559,558,2019,Himachal Pradesh,2,₹10 Lakhs And Above,Female,2
560,559,2019,Himachal Pradesh,2,₹10 Lakhs And Above,Male,4
561,560,2019,Himachal Pradesh,2,₹10 Lakhs And Above,Transgender,0
562,561,2019,Himachal Pradesh,2,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,12
563,562,2019,Himachal Pradesh,2,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,12
564,563,2019,Himachal Pradesh,2,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
565,564,2019,Jammu And Kashmir,1,Less Than ₹1 Lakh,Female,100
566,565,2019,Jammu And Kashmir,1,Less Than ₹1 Lakh,Male,113
567,566,2019,Jammu And Kashmir,1,Less Than ₹1 Lakh,Transgender,0
568,567,2019,Jammu And Kashmir,1,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,27
569,568,2019,Jammu And Kashmir,1,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,40
570,569,2019,Jammu And Kashmir,1,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
571,570,2019,Jammu And Kashmir,1,₹10 Lakhs And Above,Female,0
572,571,2019,Jammu And Kashmir,1,₹10 Lakhs And Above,Male,0
573,572,2019,Jammu And Kashmir,1,₹10 Lakhs And Above,Transgender,0
574,573,2019,Jammu And Kashmir,1,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
575,574,2019,Jammu And Kashmir,1,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,4
576,575,2019,Jammu And Kashmir,1,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
577,576,2019,Jharkhand,20,Less Than ₹1 Lakh,Female,411
578,577,2019,Jharkhand,20,Less Than ₹1 Lakh,Male,710
579,578,2019,Jharkhand,20,Less Than ₹1 Lakh,Transgender,0
580,579,2019,Jharkhand,20,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,129
581,580,2019,Jharkhand,20,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,284
582,581,2019,Jharkhand,20,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
583,582,2019,Jharkhand,20,₹10 Lakhs And Above,Female,2
584,583,2019,Jharkhand,20,₹10 Lakhs And Above,Male,5
585,584,2019,Jharkhand,20,₹10 Lakhs And Above,Transgender,0
586,585,2019,Jharkhand,20,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,38
587,586,2019,Jharkhand,20,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,67
588,587,2019,Jharkhand,20,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
589,588,2019,Karnataka,29,Less Than ₹1 Lakh,Female,1914
590,589,2019,Karnataka,29,Less Than ₹1 Lakh,Male,5113
591,590,2019,Karnataka,29,Less Than ₹1 Lakh,Transgender,2
592,591,2019,Karnataka,29,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,881
593,592,2019,Karnataka,29,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,3029
594,593,2019,Karnataka,29,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
595,594,2019,Karnataka,29,₹10 Lakhs And Above,Female,4
596,595,2019,Karnataka,29,₹10 Lakhs And Above,Male,20
597,596,2019,Karnataka,29,₹10 Lakhs And Above,Transgender,0
598,597,2019,Karnataka,29,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,74
599,598,2019,Karnataka,29,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,251
600,599,2019,Karnataka,29,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
601,600,2019,Kerala,32,Less Than ₹1 Lakh,Female,1429
602,601,2019,Kerala,32,Less Than ₹1 Lakh,Male,4394
603,602,2019,Kerala,32,Less Than ₹1 Lakh,Transgender,0
604,603,2019,Kerala,32,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,411
605,604,2019,Kerala,32,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2078
606,605,2019,Kerala,32,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
607,606,2019,Kerala,32,₹10 Lakhs And Above,Female,2
608,607,2019,Kerala,32,₹10 Lakhs And Above,Male,13
609,608,2019,Kerala,32,₹10 Lakhs And Above,Transgender,0
610,609,2019,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,46
611,610,2019,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,183
612,611,2019,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
613,612,2019,Lakshadweep,31,Less Than ₹1 Lakh,Female,0
614,613,2019,Lakshadweep,31,Less Than ₹1 Lakh,Male,0
615,614,2019,Lakshadweep,31,Less Than ₹1 Lakh,Transgender,0
616,615,2019,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
617,616,2019,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,0
618,617,2019,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
619,618,2019,Lakshadweep,31,₹10 Lakhs And Above,Female,0
620,619,2019,Lakshadweep,31,₹10 Lakhs And Above,Male,0
621,620,2019,Lakshadweep,31,₹10 Lakhs And Above,Transgender,0
622,621,2019,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
623,622,2019,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
624,623,2019,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
625,624,2019,Madhya Pradesh,23,Less Than ₹1 Lakh,Female,3600
626,625,2019,Madhya Pradesh,23,Less Than ₹1 Lakh,Male,5721
627,626,2019,Madhya Pradesh,23,Less Than ₹1 Lakh,Transgender,1
628,627,2019,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,734
629,628,2019,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2254
630,629,2019,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,1
631,630,2019,Madhya Pradesh,23,₹10 Lakhs And Above,Female,0
632,631,2019,Madhya Pradesh,23,₹10 Lakhs And Above,Male,3
633,632,2019,Madhya Pradesh,23,₹10 Lakhs And Above,Transgender,0
634,633,2019,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,14
635,634,2019,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,129
636,635,2019,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
637,636,2019,Maharashtra,27,Less Than ₹1 Lakh,Female,3127
638,637,2019,Maharashtra,27,Less Than ₹1 Lakh,Male,8392
639,638,2019,Maharashtra,27,Less Than ₹1 Lakh,Transgender,2
640,639,2019,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1202
641,640,2019,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,5458
642,641,2019,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
643,642,2019,Maharashtra,27,₹10 Lakhs And Above,Female,7
644,643,2019,Maharashtra,27,₹10 Lakhs And Above,Male,56
645,644,2019,Maharashtra,27,₹10 Lakhs And Above,Transgender,0
646,645,2019,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,112
647,646,2019,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,560
648,647,2019,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
649,648,2019,Manipur,14,Less Than ₹1 Lakh,Female,22
650,649,2019,Manipur,14,Less Than ₹1 Lakh,Male,28
651,650,2019,Manipur,14,Less Than ₹1 Lakh,Transgender,0
652,651,2019,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
